timestamps,TP9,AF7,AF8,TP10,Right AUX
1607281241.498,21.484,30.762,29.297,4.395,56.641
1607281241.502,38.086,29.297,28.809,22.949,82.520
1607281241.506,42.969,30.273,30.762,36.133,59.082
1607281241.510,23.926,30.762,33.203,17.090,-3.906
1607281241.514,15.137,27.344,34.668,10.254,-46.387
1607281241.517,30.273,30.273,36.133,26.367,19.531
1607281241.521,44.922,31.738,34.180,43.945,56.641
1607281241.525,37.109,29.785,36.133,32.715,14.648
1607281241.529,26.855,32.227,35.156,3.418,-31.250
1607281241.533,25.391,33.203,26.855,-0.488,-5.859
1607281241.537,60.547,36.133,16.602,44.434,4.883
1607281241.541,68.848,35.156,21.973,59.570,19.043
1607281241.545,9.766,26.855,41.504,1.953,50.781
1607281241.549,-26.855,20.020,44.922,-31.738,39.551
1607281241.553,-12.207,16.113,44.922,-9.277,18.066
1607281241.557,-22.949,14.160,55.176,-17.578,25.879
1607281241.560,-75.195,11.719,63.965,-72.754,56.152
1607281241.564,-94.727,2.441,68.359,-90.332,48.340
1607281241.568,-94.727,1.465,70.801,-85.449,-22.461
1607281241.572,-105.957,7.812,72.754,-97.656,-49.316
1607281241.576,-151.367,0.977,82.520,-139.160,32.715
1607281241.580,-187.012,0.977,89.355,-177.246,35.645
1607281241.584,-184.570,3.906,92.285,-175.293,56.152
1607281241.588,-199.219,-4.883,98.633,-174.805,72.266
1607281241.592,-240.723,-4.395,93.750,-209.961,50.781
1607281241.596,-260.742,-0.488,84.473,-244.629,28.809
1607281241.600,-265.137,-9.766,84.473,-245.605,-4.883
1607281241.603,-264.160,-17.090,94.238,-229.980,5.371
1607281241.607,-281.250,-8.789,107.910,-248.047,44.922
1607281241.611,-308.594,-1.953,112.305,-286.621,26.855
1607281241.615,-311.523,-4.395,118.652,-292.480,17.578
1607281241.619,-298.340,-1.465,120.605,-274.414,70.312
1607281241.623,-299.805,0.488,119.629,-272.949,52.246
1607281241.627,-313.965,-1.953,124.512,-290.527,-44.434
1607281241.631,-304.688,-4.395,130.859,-289.062,-35.645
1607281241.635,-286.621,-4.395,135.254,-259.277,22.949
1607281241.639,-266.113,-5.859,134.766,-230.469,34.668
1607281241.642,-258.301,-11.230,132.324,-229.004,41.504
1607281241.646,-255.859,-16.113,125.488,-225.098,62.012
1607281241.650,-224.121,-16.602,100.098,-189.941,16.602
1607281241.654,-176.270,-30.762,84.961,-137.207,1.465
1607281241.658,-160.156,-15.137,102.051,-123.047,27.832
