TP9,AF7,AF8,TP10,Right AUX,wordClass
20.02,33.691,32.715,17.09,-15.137,52
18.555,35.156,31.250,14.16,8.789,52
38.086,34.18,31.738,34.18,70.312,52
44.434,34.668,33.203,50.781,99.121,52
28.32,35.156,33.203,29.785,79.59,52
25.391,33.691,31.250,11.23,-0.977,52
34.18,32.227,29.297,26.367,-13.184,52
38.574,35.156,28.320,41.016,40.527,82
30.762,33.203,32.715,27.344,39.551,82
21.484,29.297,33.691,10.742,54.199,82
28.32,28.809,32.227,18.066,46.387,82
44.922,30.273,31.250,43.457,33.691,82
37.598,29.785,29.297,33.691,1.953,82
27.832,29.785,31.250,10.254,30.273,82
33.691,34.18,35.645,17.09,71.777,82
36.133,31.738,33.203,30.762,25.391,82
34.668,31.738,31.738,33.691,22.461,82
27.832,34.668,33.691,17.578,79.102,82
19.531,31.738,33.691,1.465,85.938,82
25.879,29.785,32.227,15.625,67.871,82
36.621,33.203,32.227,38.574,78.125,82
30.273,35.156,33.691,18.555,46.875,82
22.949,35.645,31.250,-0.488,5.859,82
23.438,33.203,30.273,16.602,-35.645,82
32.227,30.762,31.250,36.621,-27.832,82
28.32,34.668,30.273,24.902,-8.301,82
19.531,32.227,28.809,5.371,-18.555,82
21.484,26.855,29.297,8.301,38.086,82
31.738,28.809,27.832,24.414,77.148,82
29.785,31.738,29.785,20.996,57.617,82
18.555,33.203,28.809,1.953,50.293,82
24.414,31.25,27.344,1.953,12.695,82
35.645,25.879,31.250,23.438,31.738,82
34.18,24.414,32.227,32.227,52.246,82
24.414,29.785,30.273,15.625,48.828,82
17.09,26.855,30.762,8.301,34.668,82
31.25,29.785,35.645,31.25,26.855,82
46.387,37.109,34.668,38.574,32.227,82
31.25,31.738,26.367,-0.977,41.504,82
20.508,28.809,28.320,-15.137,70.801,82
29.297,29.785,30.762,3.906,34.668,82
42.48,29.785,29.297,18.066,22.949,82
33.203,32.227,29.785,8.789,33.691,82
21.973,32.227,29.297,-6.348,52.246,82
30.273,32.227,29.297,1.953,83.496,82
41.504,32.227,28.809,29.297,25.879,82
35.156,30.273,32.715,34.18,-16.602,82
19.043,28.809,32.227,11.719,48.828,82
23.926,30.273,28.809,8.789,61.035,82
33.691,28.809,29.297,28.809,38.574,82
36.133,26.855,32.715,41.504,76.66,82
19.531,27.344,35.645,25.391,67.383,82
19.043,29.297,30.762,14.648,70.801,82
37.109,33.203,32.227,41.504,55.176,82
53.223,39.551,40.039,69.824,20.508,82
41.992,37.109,34.668,45.898,55.176,82
27.832,31.738,26.367,4.883,7.324,82
33.691,29.785,26.855,13.184,-32.715,82
34.18,28.32,26.855,36.133,68.848,83
28.32,30.762,27.344,28.809,50.781,83
19.531,31.25,29.297,8.789,-19.531,83
20.508,29.297,26.367,5.371,30.762,83
30.762,31.25,27.344,34.18,25.391,83
25.879,32.715,33.203,45.898,7.812,83
12.207,32.715,32.227,21.973,37.598,83
14.16,31.738,30.273,11.23,69.336,83
28.809,29.297,31.250,27.832,23.438,83
28.32,28.809,31.738,35.156,-17.578,83
26.367,36.133,36.621,17.578,-4.883,83
27.344,36.133,39.551,6.348,-22.949,83
25.879,28.809,30.762,14.648,16.113,83
36.133,30.273,27.832,34.18,-20.508,83
26.855,28.809,31.738,20.996,16.113,83
23.438,31.25,32.227,4.883,26.855,83
34.18,35.156,33.691,23.438,76.66,83
42.48,35.156,32.715,45.898,73.73,83
46.387,38.574,29.785,32.715,12.207,83
34.668,39.551,29.785,12.695,40.039,83
29.297,36.621,28.809,20.996,-45.898,83
43.457,35.156,29.297,44.922,-41.504,83
38.086,31.738,29.297,41.992,71.289,83
20.996,32.715,31.738,18.066,59.57,83
12.695,33.691,28.809,-0.977,-31.738,83
15.137,28.809,21.973,1.953,-17.09,83
27.832,31.738,24.414,15.625,8.789,83
16.113,34.18,24.902,-4.883,-22.949,83
8.301,29.785,27.344,-18.066,-17.09,83
19.043,28.809,30.762,5.859,24.902,83
21.484,27.832,29.785,28.809,12.695,83
13.672,28.809,28.809,14.648,10.742,83
10.742,32.227,28.320,-1.953,28.809,83
20.02,29.297,26.855,6.348,-10.742,83
37.109,29.297,29.785,31.25,-28.809,83
30.273,30.273,31.738,29.785,37.109,83
14.648,28.32,28.320,3.418,71.289,83
21.484,32.227,34.668,6.348,51.27,83
34.668,33.203,35.156,29.297,55.664,83
31.738,29.785,25.879,32.715,76.66,83
19.531,29.297,28.320,11.719,49.805,83
22.461,32.227,29.297,5.859,75.684,83
35.156,38.574,29.297,27.344,102.051,83
33.691,36.133,33.203,37.109,82.031,83
24.414,33.691,33.691,25.391,35.645,83
21.484,35.645,31.250,9.766,5.859,83
26.855,30.273,33.691,13.184,63.965,83
40.039,29.785,35.156,34.18,55.176,83
32.227,33.691,31.738,23.926,44.434,83
23.926,35.156,32.227,5.859,55.176,83
34.668,36.133,34.668,16.602,11.719,83
41.016,35.156,25.879,30.762,7.812,83
35.645,37.109,25.391,27.832,45.41,12
25.391,36.133,29.785,12.695,53.223,12
22.949,34.18,27.344,9.766,33.203,12
32.715,35.645,26.855,23.438,25.391,12
39.551,35.156,30.273,32.227,43.945,12
24.902,32.227,32.227,16.113,43.945,12
20.02,31.738,34.668,11.719,10.254,12
35.645,31.738,34.180,29.785,11.23,12
43.457,33.203,32.715,41.504,2.441,12
41.504,39.062,39.062,32.715,-26.855,12
34.668,35.156,39.062,14.648,-5.859,12
30.273,30.273,30.273,14.16,17.578,12
40.039,34.668,28.320,34.668,18.555,12
34.18,36.621,30.762,28.32,35.156,12
23.926,36.621,30.762,9.277,24.902,12
25.879,39.062,30.273,9.277,-3.418,12
35.156,39.062,31.250,33.691,22.949,12
39.551,37.598,33.691,41.016,48.34,12
33.691,39.551,35.645,17.578,57.617,12
27.832,39.062,32.715,6.348,30.273,12
43.457,39.551,37.109,30.273,19.531,12
48.828,37.598,35.645,41.992,54.688,12
32.227,32.227,26.855,12.207,55.176,12
27.832,30.273,30.762,0.977,33.691,12
34.18,27.344,32.227,20.508,17.09,12
43.945,28.809,31.250,36.621,71.289,12
34.18,33.691,34.668,21.484,82.52,12
23.926,34.668,33.691,5.859,57.617,12
25.391,30.273,29.785,11.719,3.906,12
38.086,33.691,34.668,40.039,28.809,12
37.598,37.598,34.180,39.551,25.391,12
13.672,30.762,27.344,4.395,27.832,12
16.602,29.785,28.809,3.418,50.781,12
31.738,29.297,31.250,28.32,22.949,12
28.809,30.762,32.715,32.227,20.02,12
16.113,31.738,30.762,8.789,-36.133,12
16.602,29.785,28.320,2.93,-20.996,12
32.715,30.273,29.297,24.902,38.086,12
38.086,30.273,29.297,37.109,-13.184,12
28.32,32.715,31.738,22.949,17.09,12
24.902,32.715,34.180,8.301,30.273,12
26.367,24.902,28.320,13.184,24.902,12
37.598,23.926,26.855,32.227,59.082,12
30.273,27.832,29.297,23.438,15.137,12
15.137,29.297,27.832,6.348,-66.406,12
27.344,27.832,27.832,15.625,-49.805,12
45.41,27.344,30.762,35.645,-10.742,12
40.527,30.273,27.344,31.25,-68.848,12
23.926,28.809,25.391,9.766,7.324,12
32.715,34.18,30.762,14.648,62.5,12
44.434,33.203,31.250,38.574,-22.949,12
31.25,24.902,24.414,32.227,30.762,117
17.09,27.344,23.926,5.859,64.941,117
13.184,27.832,26.367,-0.977,-19.043,117
23.438,28.32,25.879,18.555,5.371,117
34.668,29.297,24.902,32.227,36.133,117
25.879,28.32,27.832,18.555,56.641,117
19.531,30.762,26.367,8.789,105.957,117
36.133,37.598,29.785,23.438,76.66,117
47.852,39.551,31.738,41.992,65.43,117
32.227,33.691,23.926,24.414,55.176,117
20.02,30.762,22.949,2.93,-7.812,117
21.484,28.809,24.902,12.695,3.418,117
37.109,31.738,25.879,40.039,1.465,117
34.668,32.715,32.715,40.039,-22.949,117
26.855,33.203,35.645,20.508,-32.715,117
32.715,36.133,32.715,21.973,39.062,117
42.969,33.691,34.668,41.504,86.426,117
47.852,34.18,39.062,48.34,37.598,117
34.18,38.574,38.086,23.926,54.199,117
24.902,36.133,32.227,10.254,62.012,117
33.203,31.25,29.785,26.855,48.828,117
34.668,32.715,32.715,37.598,44.434,117
23.438,33.203,35.645,18.555,39.062,117
20.02,30.273,33.203,-0.488,6.348,117
25.879,30.762,31.250,8.301,-8.301,117
40.039,33.203,35.156,37.598,36.133,117
35.156,32.227,33.691,26.367,23.926,117
17.578,25.391,23.926,-5.859,44.434,117
20.02,23.438,22.949,2.93,56.152,117
36.621,30.273,25.879,26.367,46.875,117
34.668,31.738,28.320,30.762,72.754,117
21.973,30.273,31.250,14.16,25.879,117
27.832,32.715,30.273,11.719,18.066,117
37.598,33.203,26.855,28.809,8.789,117
36.621,33.203,29.297,34.668,27.832,117
22.461,34.18,30.273,18.555,60.059,117
23.438,34.668,30.273,8.789,35.645,117
27.832,28.809,25.879,16.113,13.672,117
33.203,27.832,25.391,29.785,10.742,117
29.785,33.203,27.832,16.113,20.508,117
16.113,35.645,25.879,1.465,45.41,117
26.367,32.227,27.344,16.113,29.297,117
41.504,29.785,27.832,35.156,6.836,117
31.25,29.297,29.297,23.926,64.453,117
20.996,28.32,30.273,5.859,13.184,117
26.855,32.715,28.809,13.672,-12.207,117
41.016,35.645,32.715,42.969,34.18,117
34.668,32.227,31.738,39.551,46.875,117
15.137,31.25,27.832,1.953,46.387,117
18.066,31.25,25.391,-4.883,53.223,117
30.762,28.809,25.391,18.555,56.152,117
34.668,30.273,30.762,30.762,24.902,117
25.879,32.227,31.250,11.23,57.617,24
23.438,31.738,31.250,5.859,35.156,24
36.133,30.273,34.180,30.273,26.367,24
44.922,29.297,33.203,45.41,60.547,24
37.598,33.203,35.156,30.762,78.613,24
30.762,33.691,37.109,17.09,52.246,24
24.414,22.461,31.250,16.602,-24.902,24
34.18,20.02,32.715,41.992,-5.371,24
34.18,23.438,37.109,42.48,21.973,24
25.879,25.879,34.668,15.137,38.086,24
33.691,30.273,34.180,17.09,70.801,24
48.34,32.715,36.621,39.062,41.504,24
48.828,37.109,39.551,46.875,41.016,24
28.809,33.203,37.109,28.32,69.336,24
18.555,28.809,28.809,11.719,72.266,24
34.668,36.621,30.762,31.738,48.34,24
39.551,39.551,32.715,46.875,-10.742,24
29.297,43.945,34.180,26.367,46.387,24
29.785,46.387,35.645,16.602,86.426,24
33.203,45.898,35.645,26.367,47.852,24
44.434,47.363,37.598,41.016,1.465,24
37.109,45.41,36.621,32.715,50.781,24
23.438,44.434,33.203,8.789,62.5,24
32.715,46.875,35.645,17.578,-28.32,24
38.086,42.48,36.133,39.062,-43.945,24
28.32,38.574,28.320,24.414,42.48,24
19.043,40.039,25.879,4.395,26.855,24
22.949,41.016,24.414,9.766,-23.438,24
41.504,47.363,24.902,31.25,20.996,24
41.016,47.852,30.273,38.086,76.172,24
21.484,45.898,30.762,19.043,42.969,24
28.32,47.852,31.738,19.531,65.43,24
39.062,43.945,26.855,31.738,84.473,24
37.598,38.086,23.438,39.551,52.734,24
29.785,39.062,29.785,25.879,14.648,24
27.344,40.527,32.715,6.836,-18.555,24
33.203,34.668,29.785,13.672,23.438,24
32.715,33.691,27.344,33.691,94.727,24
28.809,36.133,30.762,25.391,82.031,24
18.066,33.691,32.227,0.977,20.508,24
24.414,35.645,31.738,8.789,-15.137,24
42.48,37.109,35.645,38.574,6.348,24
28.809,31.25,31.738,32.227,37.598,24
11.23,28.809,26.367,3.418,70.801,24
20.508,28.32,29.785,6.836,80.566,24
32.227,29.297,32.715,25.391,48.34,24
33.203,32.227,33.203,32.227,-13.184,24
20.996,32.227,34.180,10.254,-40.527,24
11.719,30.762,31.250,-5.859,31.25,24
32.715,33.691,29.785,18.555,27.832,24
48.828,34.668,35.156,43.945,65.43,24
25.391,26.855,31.738,23.438,35.156,69
14.16,21.973,25.391,4.395,1.465,69
25.391,24.414,25.879,13.184,72.266,69
37.598,24.902,31.250,37.109,65.43,69
37.598,24.414,32.227,33.691,53.711,69
21.973,28.809,25.879,12.207,54.688,69
16.602,27.344,25.879,13.672,9.277,69
32.715,23.438,26.367,30.762,-10.742,69
32.715,27.832,27.344,36.133,1.465,69
16.602,28.32,26.855,11.719,28.809,69
17.09,27.832,23.438,4.395,22.461,69
34.18,30.762,29.297,29.785,5.859,69
46.387,34.668,31.738,42.969,27.832,69
26.855,31.25,25.391,15.137,29.297,69
19.043,26.855,26.367,3.418,0.0,69
28.809,26.367,30.273,23.926,-1.953,69
35.156,23.926,34.668,41.992,56.641,69
29.297,27.344,33.691,27.344,70.312,69
20.996,29.785,29.297,10.742,-29.297,69
25.879,28.32,30.273,17.578,16.602,69
41.016,33.691,40.527,38.574,92.285,69
31.738,28.809,35.156,33.691,57.617,69
13.184,23.926,26.855,6.836,84.961,69
16.602,27.344,30.762,4.883,80.078,69
28.809,25.391,35.156,28.809,36.621,69
31.738,27.344,36.133,36.133,35.645,69
20.02,31.25,33.203,16.113,46.387,69
21.973,32.227,33.691,11.23,-23.926,69
34.668,33.203,35.156,27.344,-62.012,69
40.039,38.086,36.621,40.039,19.043,69
31.738,35.156,35.645,25.879,29.785,69
20.996,25.879,30.273,4.883,-16.113,69
29.297,27.832,27.832,19.043,-0.977,69
39.551,30.273,28.320,37.109,16.602,69
32.715,27.832,29.297,24.902,11.719,69
21.484,25.879,31.738,2.441,50.781,69
27.832,27.832,30.762,7.812,63.965,69
44.922,26.367,27.832,33.691,25.391,69
41.016,29.785,30.273,34.668,26.855,69
29.297,31.738,27.832,16.113,-15.625,69
33.203,33.203,31.738,19.531,-16.113,69
37.109,31.738,35.156,37.598,55.176,69
29.785,26.855,28.320,34.18,51.27,69
23.926,29.785,32.715,14.648,12.695,69
22.461,33.691,32.227,6.348,-8.301,69
35.156,36.133,30.273,24.902,13.184,69
40.527,37.109,31.738,39.062,25.879,69
23.438,36.133,28.809,18.555,1.953,69
17.09,35.645,29.297,6.836,45.41,69
25.879,34.668,31.738,22.949,95.703,69
39.062,33.691,33.691,38.574,116.211,69
28.809,32.715,37.109,26.367,58.105,69
17.09,32.715,32.715,1.953,-20.508,18
24.414,29.785,28.320,5.859,5.371,18
37.109,34.18,38.574,31.738,86.914,18
31.738,35.156,37.109,29.297,144.043,18
17.09,31.25,26.367,6.836,65.43,18
15.137,31.25,27.344,5.371,0.0,18
25.391,29.297,29.297,33.203,12.207,18
33.203,30.762,29.785,46.875,23.438,18
20.02,31.738,30.762,18.555,26.367,18
13.672,28.809,31.738,6.348,5.859,18
24.902,31.738,29.785,19.531,25.391,18
34.668,33.203,30.273,33.203,37.598,18
27.344,34.668,33.203,20.02,-6.836,18
22.949,35.645,35.156,6.836,-15.137,18
24.414,25.879,28.320,13.672,-23.438,18
32.715,20.996,27.344,34.18,-24.414,18
27.832,25.391,32.227,30.762,31.738,18
17.09,27.832,33.691,11.23,29.297,18
29.785,29.785,35.156,17.578,-16.602,18
41.016,28.809,32.715,38.574,2.441,18
35.645,30.762,34.180,36.133,-10.742,18
24.902,36.133,36.133,16.113,-8.789,18
24.414,34.18,31.738,11.719,10.254,18
34.668,36.133,32.227,28.32,-24.414,18
41.992,39.551,32.227,46.875,-21.973,18
24.902,32.227,28.809,24.902,-0.977,18
14.16,27.832,25.879,6.348,7.812,18
26.855,30.273,23.438,18.066,83.984,18
38.574,34.668,26.367,37.109,102.051,18
25.879,35.645,28.809,22.461,52.734,18
17.578,32.715,29.785,1.953,90.332,18
25.391,33.691,29.297,12.207,61.035,18
35.645,35.156,27.832,33.203,42.969,18
41.016,41.504,33.203,34.18,52.734,18
20.996,38.086,32.227,11.23,18.066,18
12.207,30.762,22.461,5.859,5.859,18
32.715,30.762,24.414,28.809,-18.066,18
31.738,32.227,28.809,30.762,30.762,18
18.066,32.227,26.855,4.395,56.641,18
18.555,27.832,25.391,0.0,16.602,18
31.738,28.32,27.344,23.438,-4.883,18
40.527,29.785,28.320,32.227,-2.93,18
29.785,27.344,30.762,15.625,9.766,18
23.926,24.902,31.250,9.277,-57.617,18
33.203,22.949,26.855,25.391,-25.879,18
41.992,23.926,27.344,43.457,61.035,18
35.156,26.367,34.668,29.785,54.199,18
12.695,21.484,29.785,-1.953,20.508,18
18.066,17.09,24.902,2.93,22.949,18
31.738,16.602,28.320,25.879,113.281,18
16.602,21.484,28.809,20.02,109.375,18
7.324,24.902,29.297,3.906,31.25,18
14.648,24.414,26.855,1.465,31.25,8
26.367,26.367,30.762,21.973,67.871,8
30.273,27.832,36.621,31.738,41.504,8
13.672,23.438,28.320,2.441,-6.836,8
13.184,24.414,25.879,-8.789,32.227,8
26.367,27.344,29.785,15.625,73.242,8
31.738,29.297,30.273,28.809,82.031,8
22.949,31.738,29.785,6.836,12.695,8
18.555,29.785,28.320,-1.465,-19.531,8
31.25,31.25,29.785,13.672,17.09,8
43.457,32.715,32.227,31.738,18.066,8
23.438,30.762,34.180,22.461,62.5,8
5.859,31.25,29.785,-1.465,54.199,8
14.648,27.832,24.902,5.859,6.836,8
35.645,31.738,32.227,36.621,-24.414,8
30.273,34.668,36.621,31.25,29.297,8
8.789,29.297,26.367,-1.953,65.43,8
12.695,28.809,22.461,-1.465,-15.625,8
26.367,28.32,25.879,19.531,-11.23,8
25.391,28.809,28.809,28.809,2.93,8
18.555,32.227,28.809,7.812,-50.781,8
16.602,30.762,30.273,0.488,-22.461,8
27.832,29.297,32.715,21.973,32.715,8
40.527,30.273,33.203,36.133,20.508,8
27.832,32.227,34.668,18.066,-6.836,8
24.902,36.621,35.645,6.348,18.555,8
28.809,32.715,29.785,13.672,28.32,8
36.621,25.391,25.879,30.273,8.301,8
34.668,28.809,27.344,30.762,51.758,8
20.996,29.297,29.297,10.742,62.988,8
25.391,30.273,31.250,10.742,78.125,8
34.18,34.668,31.738,32.227,104.98,8
29.297,34.668,35.645,32.715,30.762,8
20.02,34.668,35.645,8.301,19.043,8
20.508,35.156,32.715,2.441,44.922,8
36.621,33.203,31.250,23.438,26.855,8
38.086,30.762,31.250,33.691,25.879,8
21.973,30.762,34.668,13.672,46.875,8
26.367,33.691,39.551,10.742,35.645,8
28.809,28.32,36.621,20.508,-1.465,8
29.785,22.461,28.809,24.414,-13.672,8
21.973,23.438,27.832,10.742,-15.137,8
11.719,23.926,29.297,-3.906,-38.086,8
20.508,24.414,28.809,6.348,-41.992,8
31.25,26.855,26.855,29.785,-8.301,8
28.32,30.273,28.320,24.414,1.953,8
19.043,29.785,30.762,2.441,-39.551,8
19.531,28.32,31.250,5.371,5.371,8
39.551,32.715,37.109,37.598,51.758,8
38.574,31.25,36.133,41.016,22.949,8
12.207,23.926,24.902,8.789,-3.418,8
10.254,21.484,24.902,5.859,26.855,94
24.902,23.926,27.832,24.414,58.594,94
31.738,28.809,29.785,30.762,63.965,94
16.113,26.367,30.762,10.742,49.805,94
13.184,27.344,28.809,0.0,-9.766,94
24.902,30.762,27.832,11.23,31.25,94
33.203,34.668,31.250,28.32,59.57,94
24.902,33.691,31.738,18.555,23.438,94
15.137,28.32,24.902,6.836,68.848,94
22.461,30.762,24.414,14.16,70.801,94
40.039,33.203,29.297,37.109,39.551,94
38.086,32.715,28.809,37.109,12.695,94
30.762,35.156,31.250,22.949,22.949,94
35.156,32.715,32.715,23.926,20.996,94
37.109,27.832,23.926,37.598,18.066,94
34.18,29.785,20.996,41.016,60.547,94
20.02,28.32,20.508,16.113,46.875,94
17.09,25.391,18.555,4.883,50.781,94
23.926,25.879,22.461,18.555,71.289,94
29.297,29.785,24.414,30.273,69.824,94
15.137,31.25,24.902,9.277,27.832,94
10.254,28.809,25.879,-9.766,6.836,94
23.438,29.785,25.391,9.766,12.207,94
29.297,29.785,26.855,36.133,13.672,94
23.438,27.344,28.320,21.973,15.625,94
21.484,31.738,29.785,-0.488,13.184,94
29.297,36.621,34.180,8.789,48.828,94
31.738,30.273,29.785,27.344,36.133,94
22.949,28.32,23.438,25.391,27.344,94
10.254,30.762,25.879,4.883,17.09,94
14.648,28.32,27.344,4.395,22.461,94
30.273,26.855,27.832,27.344,20.996,94
30.762,25.879,28.809,35.645,73.242,94
17.578,27.832,27.832,12.695,47.852,94
13.184,30.762,28.320,1.953,-20.996,94
28.32,29.785,29.297,22.949,55.176,94
33.691,26.367,26.855,32.715,91.797,94
17.09,29.297,32.227,17.578,37.109,94
8.789,27.344,33.691,2.441,30.273,94
18.555,20.996,29.297,11.23,23.926,94
31.738,26.855,32.715,36.133,28.809,94
24.902,34.18,33.203,32.227,43.457,94
18.066,33.203,35.156,14.648,23.438,94
25.391,27.344,33.691,18.066,21.484,94
39.551,28.809,33.691,41.016,18.066,94
36.133,33.691,36.133,38.086,-0.977,94
19.531,32.227,33.691,13.184,18.066,94
20.996,29.297,31.738,8.789,21.484,94
30.762,29.297,29.297,28.809,47.852,94
34.18,29.785,29.785,37.598,37.598,94
24.902,28.809,32.715,17.09,9.766,94
19.043,27.832,27.832,6.836,78.613,121
34.18,29.297,28.809,28.809,56.641,121
46.387,34.18,36.133,48.34,27.832,121
24.902,30.762,26.367,20.996,65.918,121
10.254,25.879,20.996,-1.953,65.918,121
16.602,31.738,24.902,11.719,2.441,121
29.785,30.273,25.391,35.645,-23.438,121
29.297,27.832,26.855,29.297,23.438,121
17.578,31.738,28.809,9.277,86.914,121
20.996,31.738,27.344,8.301,74.219,121
36.133,32.227,26.367,28.32,21.484,121
36.621,33.203,27.832,32.227,42.969,121
24.414,33.203,28.809,16.602,-2.441,121
23.926,29.785,26.367,14.16,-21.973,121
41.504,30.762,30.273,36.621,14.16,121
45.41,34.18,32.715,46.875,54.688,121
21.484,27.344,24.414,10.254,45.898,121
14.16,29.785,20.508,-10.254,12.695,121
22.461,31.738,25.391,5.371,57.129,121
28.809,30.273,27.344,25.879,84.473,121
18.555,33.691,27.832,14.648,41.992,121
14.648,34.18,28.809,4.395,18.066,121
25.879,33.691,27.344,18.066,27.832,121
33.203,32.227,28.320,37.109,65.918,121
30.273,31.25,27.832,35.156,52.246,121
28.32,31.738,27.344,16.602,22.949,121
32.715,34.18,29.297,15.625,41.504,121
41.016,32.227,32.715,40.527,37.598,121
45.898,28.32,33.203,49.316,40.527,121
21.973,31.25,27.344,8.789,0.0,121
14.648,33.203,22.949,-3.418,-32.715,121
36.133,33.203,28.320,27.344,17.578,121
39.062,33.691,34.668,35.156,27.344,121
22.949,29.785,26.855,13.184,76.172,121
16.602,25.391,21.973,0.0,53.223,121
24.414,25.391,24.414,20.508,-6.348,121
40.527,29.297,28.320,45.41,1.953,121
38.574,34.18,29.297,30.762,28.809,121
27.832,36.133,30.762,12.695,35.156,121
31.738,32.715,32.227,20.996,-25.391,121
40.527,29.297,30.762,37.598,-3.418,121
34.668,31.738,33.203,35.156,79.59,121
18.066,30.273,34.180,11.719,49.316,121
18.066,29.785,29.785,4.883,27.832,121
39.062,36.621,33.691,33.203,29.785,121
41.016,33.691,33.203,43.457,58.594,121
22.461,25.391,24.902,15.137,82.52,121
20.996,26.367,26.367,4.395,66.895,121
28.32,27.832,28.809,21.484,29.785,121
31.738,28.809,31.250,38.574,23.926,121
25.391,29.785,31.250,20.996,64.453,121
19.043,28.32,29.785,7.324,46.387,121
24.902,27.832,30.273,21.484,-10.254,65
35.645,29.785,31.250,39.062,27.832,65
26.855,30.762,32.715,28.809,42.969,65
17.578,31.738,29.785,6.836,1.465,65
22.949,33.691,28.320,14.16,18.555,65
33.691,30.762,31.250,38.574,14.16,65
31.25,28.809,33.203,35.156,5.371,65
23.926,32.715,36.621,17.09,-11.719,65
25.879,31.738,33.691,12.207,29.297,65
36.133,29.785,28.809,26.855,83.496,65
41.992,33.203,31.738,38.574,47.852,65
26.855,31.25,31.250,20.02,26.855,65
22.461,32.227,30.273,12.207,-35.156,65
33.203,32.715,33.203,22.949,-24.414,65
32.715,30.762,33.203,31.738,33.691,65
24.902,29.785,32.715,16.113,70.312,65
19.043,27.832,32.715,1.465,30.273,65
22.949,27.832,30.273,4.883,-31.25,65
35.645,30.273,28.809,21.484,2.93,65
25.879,30.762,30.762,18.066,-17.578,65
20.508,35.645,37.598,4.395,-5.371,65
24.414,34.18,33.691,4.395,-15.625,65
28.32,26.367,26.855,20.996,-10.742,65
28.32,25.391,32.715,27.832,-18.066,65
17.09,30.762,33.203,2.93,6.836,65
19.531,33.203,32.227,3.906,51.27,65
41.992,31.25,34.668,33.203,6.348,65
45.898,33.691,32.715,37.598,-1.953,65
27.832,35.156,31.738,13.672,36.621,65
29.785,31.25,31.738,6.348,62.5,65
38.574,31.738,30.273,25.391,53.223,65
42.48,37.109,28.809,38.574,40.039,65
32.227,37.598,31.250,23.438,43.457,65
21.973,33.203,31.250,7.812,22.461,65
34.18,35.156,33.203,19.531,13.184,65
47.363,35.645,33.203,41.992,57.129,65
30.762,29.785,26.367,26.367,20.996,65
20.02,30.762,24.902,5.371,-24.902,65
24.414,30.762,22.461,11.719,-46.875,65
33.203,28.32,21.973,29.785,0.0,65
32.227,26.367,26.367,27.832,57.617,65
19.043,26.855,28.809,9.766,46.875,65
16.602,26.855,31.250,9.766,19.043,65
25.879,28.32,27.832,24.902,34.668,65
32.227,28.32,26.367,35.645,85.938,65
16.113,27.344,28.320,16.113,74.707,65
9.277,28.32,31.250,4.395,13.672,65
29.297,32.715,30.762,22.461,9.766,65
35.156,36.133,27.832,36.133,33.203,65
21.484,30.762,29.785,17.578,33.691,65
15.137,29.785,28.809,-2.441,21.973,65
26.367,39.062,30.762,11.23,20.508,117
37.109,38.086,33.691,37.109,9.766,117
25.391,30.762,29.785,26.855,-21.973,117
15.625,35.645,26.367,0.488,37.109,117
16.602,37.109,26.855,-1.953,62.988,117
33.203,32.227,31.250,23.926,36.133,117
35.645,28.809,31.738,30.273,54.688,117
16.602,27.344,28.809,-1.953,56.152,117
15.625,28.809,27.832,-10.742,14.16,117
33.203,30.762,28.320,14.16,-14.648,117
